V1,live,objekttyp,zustand,wohnflache,grundflache,zimmer,heizung,verfugbar,bautyp,boden,nutzflache,gesamtflache,abstellraum,balkon,barrierefrei,carport,dachterrasse,einbaukuche,fahrstuhl,garage,garten,keller,loggia,parkplatz,teilmobliert.mobliert,terrasse,wintergarten,hwb.kwh.m2.jahr,hwb.energieklasse,fgee.energieklasse,fgee,betriebskosten.inkl.mwst,heizkosten.exkl.mwst,monatliche.kosten.mwst,monatliche.kosten.inkl.mwst,sonstige.kosten.exkl.mwst,price,id,address,postalCode,city,county,state,country,street,houseNumber,district,geometry,wien.dist,kottingbrunn.dist,price.predicted,residual
368386054,TRUE,Mehrfamilienhaus,UNKNOWN,608,1.244,,UNKNOWN,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,530000,518,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,1472833.98001522,942833.980015221
383157337,FALSE,Einfamilienhaus,UNKNOWN,800,995,,UNKNOWN,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1500000,923,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Pottendorf,16.3866|47.90954,30549.1257554192,12698.2428831802,2428601.50492927,928601.504929265
358277231,TRUE,Mehrfamilienhaus,UNKNOWN,506,1.085,,UNKNOWN,UNKNOWN,Altbau,UNKNOWN,581,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,D,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,790000,719,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,1452942.63109013,662942.631090128
337197351,TRUE,Villa,UNKNOWN,655,1.179,8,Gasheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,57,C,B,0.98,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1100000,263,"Berndorf, Niederösterreich, Österreich",2560,Berndorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.10883|47.94558,33223.2823454834,8965.40755384716,1743021.87581342,643021.875813423
383061830,FALSE,Villa,UNKNOWN,608,6.072,12,Ölheizung,nach Vereinbarung,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2900000,784,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,3502609.51919891,602609.51919891
338152619,TRUE,Sonstige,UNKNOWN,460,334.007319952775,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,590000,567,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,1179028.87817814,589028.878178137
367181123,FALSE,Einfamilienhaus,UNKNOWN,451,1.3,6.5,Etagenheizung,UNKNOWN,Neubau,UNKNOWN,451,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,64.8,C,B,1,UNKNOWN,€ 436,UNKNOWN,€ 586,UNKNOWN,1390000,888,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1975095.97042213,585095.970422132
382173268,FALSE,Villa,Sehr gut/gut,300,1.25,5,Ölheizung,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450000,909,"Alland, Niederösterreich, Österreich",2534,Alland,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.07846|48.05845,26264.9663244231,16337.5347719797,1019699.70207047,569699.702070472
369482254,TRUE,Villa,Sehr gut/gut,460,2.175,10,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.5,G,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1290000,462,"Breitenfurt bei Wien, Niederösterreich, Österreich",2384,Breitenfurt bei Wien,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20447|48.13809,13827.7607817435,20829.0085258465,1844251.27885194,554251.278851939
384968157,TRUE,Einfamilienhaus,UNKNOWN,110,601,,UNKNOWN,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,52000,636,"Siedlungsstraße, 2344 Maria Enzersdorf, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,Siedlungsstraße,UNKNOWN,Maria Enzersdorf,16.26309|48.09312,13212.6484285621,15960.8478708488,551176.264122416,499176.264122416
343209542,TRUE,Villa,Sehr gut/gut,318,526,8,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,453,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,190,E,D,2.36,€ 157,€ 240,UNKNOWN,UNKNOWN,UNKNOWN,950000,594,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,1439915.47674219,489915.476742187
320254135,TRUE,Einfamilienhaus,UNKNOWN,300,1.112,14,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,400,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,205,G,UNKNOWN,,€ 220,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,330000,726,"Hauptstraße, 2393 Wienerwald, Österreich",2393,Wienerwald,Mödling,Niederösterreich,AUT,Hauptstraße,UNKNOWN,Sittendorf,16.16423|48.07526,19945.4263549017,14577.3414213597,803062.194661,473062.194661
378348332,TRUE,Mehrfamilienhaus,Sehr gut/gut,270,360,8,Zentralheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,98.7,C,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,€ 198,UNKNOWN,595000,632,"Urlaubskreuzstraße, 2372 Gießhübl, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,Urlaubskreuzstraße,UNKNOWN,Gießhübl,16.26045|48.09532,13154.7726131999,16172.135354886,1051249.77651918,456249.776519178
331342013,TRUE,Bungalow,Erstbezug,106,334.007319952775,,UNKNOWN,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,139500,631,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,572800.494051554,433300.494051554
282891055,TRUE,Einfamilienhaus,Erstbezug,110,0,5,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,142000,137,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,554837.049210361,412837.049210361
346790311,FALSE,Mehrfamilienhaus,UNKNOWN,570,1.798,,UNKNOWN,UNKNOWN,Altbau,UNKNOWN,850,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226,F,F,3.29,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,295000,827,"Altenmarkt an der Triesting, Niederösterreich, Österreich",2571,Altenmarkt an der Triesting,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,15.99314|48.01587,34178.2020496042,18975.025735232,707397.563374336,412397.563374336
389289329,TRUE,Doppelhaushälfte,Neuwertig,112,235,4,Luftwärmepumpe,nach Vereinbarung,Neubau,Holz,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,31.9,B,UNKNOWN,0.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,399999,60,"Oberwaltersdorf, Niederösterreich, Österreich",2522,Oberwaltersdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.32317|47.97773,23307.7548645101,7647.20405058941,806580.602904176,406581.602904176
282891045,TRUE,Einfamilienhaus,Erstbezug,110,0,5,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,142000,507,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,540928.48846765,398928.48846765
283119961,TRUE,Einfamilienhaus,Erstbezug,80,0,3,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,117000,110,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,513787.40711107,396787.40711107
311651120,TRUE,Villa,UNKNOWN,360,1,6,Fernwärme,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,82,C,C,1.03,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,799000,611,"Sulz im Wienerwald, Wienerwald, Niederösterreich, Österreich",2392,Wienerwald,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Sulz im Wienerwald,16.13919|48.10204,19922.8145714569,18020.4097477441,1189821.65331102,390821.653311015
283119960,TRUE,Einfamilienhaus,Erstbezug,80,0,3,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,117000,490,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,500674.177725138,383674.177725138
372750314,TRUE,Villa,UNKNOWN,670,22.416,11,Zentralheizung,UNKNOWN,Altbau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1950000,239,"Heiligenkreuz, Niederösterreich, Österreich",2532,Heiligenkreuz,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.12796|48.05609,23387.6790080022,13844.2874492798,2333654.74017621,383654.740176211
389599872,TRUE,Villa,UNKNOWN,670,22.416,11,Zentralheizung,UNKNOWN,Altbau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1950000,333,"Heiligenkreuz, Niederösterreich, Österreich",2532,Heiligenkreuz,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.12796|48.05609,23387.6790080022,13844.2874492798,2323440.56078312,373440.560783115
386995479,TRUE,Mehrfamilienhaus,Sehr gut/gut,350,537,8,Gasheizung,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,745000,203,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1112531.29556946,367531.295569463
368601734,TRUE,Einfamilienhaus,Sehr gut/gut,420,1.78,9,Fußbodenheizung,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,50.7,C,B,0.87,UNKNOWN,"€ 173,61",UNKNOWN,"€ 1.352,55","€ 823,68",869000,501,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,1222315.27266311,353315.272663106
371954641,TRUE,Einfamilienhaus,UNKNOWN,192.368389189189,700,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,560000,602,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,912212.026447683,352212.026447683
355127113,FALSE,Einfamilienhaus,UNKNOWN,240,620,5,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,116,UNKNOWN,UNKNOWN,1.81,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,455000,777,"Breitenfurt bei Wien, Niederösterreich, Österreich",2384,Breitenfurt bei Wien,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20447|48.13809,13827.7607817435,20829.0085258465,799487.214202306,344487.214202306
378185760,TRUE,Einfamilienhaus,Sehr gut/gut,305,1.013,7,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,382,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,160,E,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,890000,639,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1222206.37131334,332206.371313339
350574069,TRUE,Villa,Erstbezug,387,462,8.5,Fußbodenheizung,UNKNOWN,Neubau,Parkett,462,UNKNOWN,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,43,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2100000,540,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,2429158.15949362,329158.159493621
320345024,TRUE,Einfamilienhaus,Sehr gut/gut,450,3.068,10,Etagenheizung,UNKNOWN,Altbau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,175,E,UNKNOWN,,UNKNOWN,€ 330,UNKNOWN,€ 570,UNKNOWN,549000,142,"Berndorf, Niederösterreich, Österreich",2560,Berndorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.10883|47.94558,33223.2823454834,8965.40755384716,877389.008516756,328389.008516756
387656365,FALSE,Villa,UNKNOWN,670,22.416,11,Zentralheizung,UNKNOWN,Altbau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1950000,790,"Heiligenkreuz, Niederösterreich, Österreich",2532,Heiligenkreuz,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.12796|48.05609,23387.6790080022,13844.2874492798,2274415.70438876,324415.704388755
341338849,TRUE,Einfamilienhaus,Erstbezug,100,0,5,Fußbodenheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,205000,339,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,527789.275671734,322789.275671734
312390924,TRUE,Villa,Sehr gut/gut,320,1.031,5,UNKNOWN,ab sofort,Neubau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,"€ 452,10",UNKNOWN,1100000,578,"Gaaden, Niederösterreich, Österreich",2531,Gaaden,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20731|48.05567,19080.4393501498,11694.8426289259,1417508.64841639,317508.64841639
341338844,TRUE,Einfamilienhaus,Erstbezug,100,0,5,Fußbodenheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,205000,691,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,514991.139320641,309991.139320641
365466084,TRUE,Einfamilienhaus,Sehr gut/gut,344,1.334,6,Zentralheizung,ab sofort,Neubau,Marmor,493,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,122,D,D,1.44,UNKNOWN,"€ 183,33",UNKNOWN,"€ 491,49",UNKNOWN,570000,301,"Kottingbrunn, Niederösterreich, Österreich",2542,Kottingbrunn,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.22853|47.95146,28148.7268017508,0,879940.443774612,309940.443774612
358762751,TRUE,Mehrfamilienhaus,Sanierungsbedürftig,600,9.458,40,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,790000,337,"Klausen-Leopoldsdorf, Niederösterreich, Österreich",2533,Klausen-Leopoldsdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.01468|48.08819,29009.8590402124,22036.707418712,1093214.54302431,303214.543024311
388556986,TRUE,Einfamilienhaus,Neuwertig,86,60,3,Zentralheizung,ab sofort,Neubau,Parkett,116,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,31.08,B,A,0.76,UNKNOWN,UNKNOWN,UNKNOWN,€ 307,UNKNOWN,425000,489,"Leo-Eichinger-Ring, 2362 Biedermannsdorf, Österreich",2362,Biedermannsdorf,Mödling,Niederösterreich,AUT,Leo-Eichinger-Ring,UNKNOWN,Biedermannsdorf,16.34094|48.08178,11703.0203382311,16741.9990681869,696461.145744912,271461.145744911
362681698,TRUE,Mehrfamilienhaus,Renoviert,289,688,8,Gasheizung,ab sofort,Neubau,UNKNOWN,386,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,380000,143,"Landegg, Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Landegg,16.39625|47.89859,31790.5284171033,13844.3377329022,651367.227386148,271367.227386148
388057695,FALSE,Einfamilienhaus,UNKNOWN,200,300,8,Gasheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,198000,741,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,469126.843934019,271126.843934019
386799558,TRUE,Einfamilienhaus,UNKNOWN,495,8.062,9,UNKNOWN,nach Vereinbarung,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,890000,214,"Tribuswinkel, Traiskirchen, Niederösterreich, Österreich",2512,Traiskirchen,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Tribuswinkel,16.27046|48.00603,21345.0171349585,6827.52608716887,1158811.95762986,268811.95762986
333015774,TRUE,Villa,Sehr gut/gut,130,829,6,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,245,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,299,G,E,2.87,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,599000,556,"Gießhübl, Niederösterreich, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.23869|48.09778,14087.209554353,16287.0784368991,860857.686923468,261857.686923468
360431778,TRUE,Villa,Sehr gut/gut,132,833,5,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,181,E,E,2.55,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,254,"Kottingbrunn, Niederösterreich, Österreich",2542,Kottingbrunn,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.22853|47.95146,28148.7268017508,0,605381.666368957,256381.666368957
